,BV,C,H,L,O,T,V,P
284,10.21430106,0.009031,0.00934676,0.00897,0.009201,2014-12-18,1120.81749366,0.0
285,13.58605876,0.00906499,0.00979038,0.00888179,0.00904978,2014-12-19,1497.76005323,0.0
286,10.04001641,0.00896376,0.00914612,0.00890001,0.00907299,2014-12-20,1113.44888082,0.0
287,10.78973187,0.008839950000000001,0.008984,0.0088,0.00895,2014-12-21,1219.65288373,0.0
288,20.25313251,0.00859906,0.0089215,0.00852001,0.008839960000000001,2014-12-22,2331.31776448,0.0
289,7.03843091,0.00859193,0.00869912,0.0085005,0.00860972,2014-12-23,818.72651351,0.0
290,9.39610825,0.008398890000000001,0.00863994,0.0083199,0.00850327,2014-12-24,1107.75029541,0.0
291,4.18472528,0.00849602,0.00853692,0.00835001,0.00839203,2014-12-25,495.61028602,0.0
292,10.4011616,0.00843473,0.00859995,0.00835,0.00846029,2014-12-26,1227.04512862,0.0
293,12.78764656,0.0086,0.00865262,0.00835005,0.0084311,2014-12-27,1498.95773284,0.0
294,9.10437149,0.0086,0.0088109,0.00854225,0.0086,2014-12-28,1053.04158966,0.0
295,5.37608978,0.00853191,0.00869999,0.00837778,0.0086,2014-12-29,629.93327699,0.0
296,4.81467415,0.00875414,0.00875415,0.0085,0.0085319,2014-12-30,559.6022629,0.0
297,3.42559178,0.008624,0.00877897,0.00854519,0.00875411,2014-12-31,396.78871394,0.0
298,1.69582766,0.008631980000000001,0.008655,0.00848378,0.00853901,2015-01-01,198.24506347,0.0
299,5.19344964,0.00847998,0.008631980000000001,0.00841,0.008631,2015-01-02,610.07099429,0.0
300,33.91525514,0.00759434,0.00847999,0.00743,0.008417270000000001,2015-01-03,4284.53816417,0.0
301,16.65175648,0.00741,0.00797735,0.0072710000000000006,0.00758931,2015-01-04,2230.84113887,0.25
302,14.2931623,0.0075525900000000005,0.00780858,0.007393,0.007399,2015-01-05,1871.83008142,0.25
303,6.54545736,0.00750004,0.00772807,0.00739611,0.00763199,2015-01-06,862.18404437,0.25
304,7.370913,0.00730001,0.00752867,0.0073,0.00750026,2015-01-07,990.80486706,0.25
305,9.75662514,0.0071002,0.00748755,0.00702007,0.0074170600000000005,2015-01-08,1345.81497961,0.25
306,11.56649217,0.00699499,0.00721825,0.00690774,0.00713789,2015-01-09,1634.11138821,0.25
307,28.45716748,0.00602888,0.00711684,0.00600409,0.0069759900000000005,2015-01-10,4472.04184102,0.5
308,20.53813574,0.00663901,0.007,0.00613997,0.00615034,2015-01-11,3089.56390023,0.25
309,13.72839118,0.00639,0.0069651900000000004,0.00633376,0.0066,2015-01-12,2081.74764002,0.25
310,15.10858935,0.0070100200000000005,0.00725929,0.00627989,0.00639,2015-01-13,2249.41351797,0.25
311,24.43151271,0.0066187400000000006,0.00758697,0.0065460100000000005,0.00705999,2015-01-14,3528.77444668,0.25
312,26.15635132,0.0062,0.00682594,0.0060238900000000005,0.00661001,2015-01-15,4106.33111207,0.5
313,17.01218427,0.00669445,0.00684189,0.00619,0.0062,2015-01-16,2604.90307439,0.25
314,9.90227552,0.0065995,0.0067849500000000005,0.00645289,0.0067849500000000005,2015-01-17,1490.72567384,0.25
315,14.42351188,0.0064479,0.00662496,0.00629823,0.00662496,2015-01-18,2235.09315301,0.25
316,4.05455225,0.00629823,0.00646793,0.00629823,0.00637524,2015-01-19,640.86983103,0.5
317,7.38372619,0.00628574,0.006425,0.00625,0.0062880900000000005,2015-01-20,1169.32896302,0.5
318,23.10540881,0.006141,0.007,0.006141,0.006285,2015-01-21,3651.43980772,0.5
319,7.33403769,0.006135,0.00639999,0.00610003,0.006141,2015-01-22,1186.47848969,0.5
320,4.13105223,0.00622,0.00625891,0.00613499,0.006135,2015-01-23,666.56110874,0.5
321,34.92751719,0.00754248,0.00775,0.0062,0.00629358,2015-01-24,4804.3280842,0.25
322,78.37924332,0.00908903,0.009384,0.00753211,0.00754327,2015-01-25,8961.232003,0.0
323,61.56620845,0.00779083,0.00945,0.00751064,0.00899966,2015-01-26,7665.09980439,0.0
324,24.26493422,0.00794265,0.00829799,0.00752555,0.00779083,2015-01-27,3075.51786182,0.0
325,26.82175052,0.007988180000000001,0.00813369,0.00757096,0.00800001,2015-01-28,3385.97922351,0.0
326,63.79900619,0.0083083,0.009207980000000001,0.00793,0.00800873,2015-01-29,7303.16601031,0.0
327,11.93673695,0.008382,0.00841299,0.008,0.00830464,2015-01-30,1448.54718303,0.0
328,14.33843868,0.00872799,0.00875482,0.0082517,0.008382,2015-01-31,1696.08549572,0.0
329,11.95683873,0.00804916,0.00877352,0.008,0.00872289,2015-02-01,1453.20182893,0.0
330,4.91292886,0.00792078,0.00813876,0.00771447,0.00803778,2015-02-02,619.01365641,0.0
331,2.62578263,0.008,0.00820246,0.0078231,0.0078231,2015-02-03,331.33910928,0.0
332,3.27413324,0.00794345,0.00811483,0.00784854,0.007999880000000001,2015-02-04,409.82397031,0.0
333,7.35295895,0.007937070000000001,0.008123710000000001,0.00793301,0.00794314,2015-02-05,918.58689159,0.0
334,9.88894586,0.00796,0.00818,0.00793309,0.00794331,2015-02-06,1229.39382942,0.0
335,6.1642608,0.0080999,0.0081,0.00780794,0.007999000000000001,2015-02-07,774.41988263,0.0
336,3.07200601,0.00808367,0.00809891,0.00789,0.008,2015-02-08,384.6700797,0.0
337,5.2785741999999995,0.00789139,0.00804999,0.00789001,0.00795101,2015-02-09,663.97506237,0.0
338,5.30594723,0.008057,0.0081,0.00781101,0.00799495,2015-02-10,667.0457321,0.0
339,5.92938848,0.007901,0.008036960000000001,0.007901,0.008,2015-02-11,745.02616991,0.0
340,5.94121935,0.007901,0.0081,0.007901,0.007901,2015-02-12,742.31944671,0.0
341,11.79383858,0.00773007,0.007998,0.00773007,0.007901,2015-02-13,1506.68346838,0.0
342,11.64786465,0.00757,0.00789309,0.0073621,0.00776677,2015-02-14,1535.88602261,0.0
343,9.47901265,0.00776314,0.00789186,0.0074337000000000006,0.00748808,2015-02-15,1240.18582858,0.0
344,5.47508586,0.00764009,0.007893,0.00760001,0.00778008,2015-02-16,706.41350322,0.0
345,5.38377159,0.007651,0.0078000000000000005,0.00764215,0.00769699,2015-02-17,698.15863167,0.0
346,4.95116067,0.00770012,0.00774065,0.00756,0.007651,2015-02-18,646.64445558,0.0
347,5.88387111,0.00769524,0.00779861,0.00759999,0.00770001,2015-02-19,765.19840571,0.0
348,8.63499737,0.0076339500000000005,0.00771175,0.007500000000000001,0.00766274,2015-02-20,1138.28823632,0.0
349,6.86391029,0.007501,0.00765399,0.007500000000000001,0.007627940000000001,2015-02-21,904.48472187,0.0
350,7.20788068,0.00758,0.00766879,0.00746143,0.007501,2015-02-22,954.75902897,0.0
351,6.06716714,0.0076100000000000004,0.00766888,0.007536,0.007536,2015-02-23,796.10637456,0.0
352,4.08167853,0.00758363,0.0077,0.007560030000000001,0.007560030000000001,2015-02-24,535.36474419,0.0
353,3.59432275,0.00762685,0.00769989,0.0075601,0.00758305,2015-02-25,472.80113648,0.0
354,4.70572928,0.00765315,0.0077,0.0075601,0.0076289,2015-02-26,616.28653281,0.0
355,10.15625811,0.00730002,0.00764963,0.0073,0.0075624,2015-02-27,1364.20206383,0.0
356,4.65887832,0.0073018300000000005,0.00741173,0.0072,0.00730002,2015-02-28,638.05632596,0.0
357,5.70676772,0.0073476,0.0074997200000000005,0.0072,0.00728411,2015-03-01,776.65172771,0.0
358,7.56503589,0.00721722,0.007403,0.00705434,0.00723919,2015-03-02,1039.72574682,0.0
359,9.623279,0.006933,0.00723995,0.00691004,0.00707,2015-03-03,1362.55872324,0.0
360,16.68719319,0.0070047700000000004,0.00714999,0.0069047,0.00693301,2015-03-04,2386.66376312,0.0
361,2.8238739600000002,0.0069216500000000005,0.00715886,0.0069216500000000005,0.00701197,2015-03-05,400.98993292,0.0
362,9.23922401,0.00699955,0.00708635,0.0069,0.00706687,2015-03-06,1332.30171585,0.0
363,2.15326199,0.00690622,0.0070495,0.0069,0.00699955,2015-03-07,309.20141473,0.0
364,6.44099044,0.00694641,0.00714095,0.00687111,0.00690657,2015-03-08,923.05695166,0.0
365,6.53337223,0.0066983400000000005,0.00695317,0.00661959,0.00690137,2015-03-09,960.93967368,0.0
366,6.8686991299999995,0.00696807,0.00709477,0.00663266,0.00669826,2015-03-10,999.21664563,0.0
367,3.06051745,0.00688328,0.00697314,0.00669526,0.00683128,2015-03-11,449.27840497,0.0
368,2.56414935,0.00690411,0.007,0.0067117900000000005,0.0068578300000000005,2015-03-12,375.14717981,0.0
369,9.23692632,0.00692711,0.00702314,0.00686547,0.00697615,2015-03-13,1329.27672719,0.0
370,4.23738985,0.007098,0.0071216000000000005,0.0069346500000000005,0.0070097300000000005,2015-03-14,603.65028631,0.0
371,3.59336104,0.0070152800000000005,0.00711165,0.0069984700000000006,0.007098,2015-03-15,508.81496204,0.0
372,2.1344568600000002,0.00695003,0.00709994,0.0069500000000000004,0.00709801,2015-03-16,304.56242188,0.0
373,4.45199777,0.0069158200000000005,0.00702941,0.0069,0.00695001,2015-03-17,638.28966006,0.0
374,9.41707744,0.00686256,0.00701971,0.00686,0.007,2015-03-18,1361.34647959,0.0
375,10.71940381,0.00680004,0.00694812,0.00673,0.00694812,2015-03-19,1572.28438841,0.0
376,5.63623101,0.0067531100000000005,0.00685,0.0067,0.00680004,2015-03-20,834.29866484,0.0
377,7.77749352,0.00670006,0.006882,0.00662001,0.00681551,2015-03-21,1150.50447607,0.0
378,6.03280397,0.00672472,0.00677577,0.00661879,0.00670106,2015-03-22,904.81323606,0.0
379,6.32987672,0.00673199,0.00674949,0.0066,0.00671986,2015-03-23,949.32657344,0.0
380,12.71884548,0.00670195,0.006887,0.00651001,0.00673195,2015-03-24,1893.6619092,0.0
381,25.43799092,0.00684865,0.0071345900000000005,0.00620011,0.0067057,2015-03-25,3776.5281454,0.0
382,35.41999204,0.00672851,0.00779714,0.00633277,0.00684788,2015-03-26,5008.26779894,0.0
383,28.95298348,0.00682849,0.00692211,0.00633276,0.00673581,2015-03-27,4323.17134417,0.0
384,15.68038137,0.00677321,0.00684919,0.0065765,0.00684456,2015-03-28,2350.44481595,0.0
385,23.13895993,0.0067536900000000006,0.00686065,0.00657601,0.00677121,2015-03-29,3456.10027777,0.0
386,23.49468824,0.006785,0.00684999,0.00655002,0.0068000000000000005,2015-03-30,3512.23743892,0.0
387,61.72031704,0.00672264,0.00682081,0.0062001,0.006785,2015-03-31,9323.82394766,0.0
388,69.10649816,0.00675,0.0067853,0.0035,0.00672087,2015-04-01,10710.77234738,0.0
389,27.53625161,0.00667,0.00685497,0.00657442,0.00675,2015-04-02,4096.36232242,0.0
390,7.55050934,0.00667,0.0067253600000000005,0.0065739100000000005,0.00667,2015-04-03,1142.02640438,0.0
391,5.60627865,0.0066016,0.00668736,0.00659999,0.006615,2015-04-04,846.82463052,0.0
392,2.45161143,0.00657,0.00668326,0.0065213,0.00659999,2015-04-05,372.15077542,0.0
393,5.66617758,0.00660191,0.00660191,0.006500000000000001,0.00657,2015-04-06,867.21920705,0.0
394,9.45769494,0.00657665,0.0066019,0.0063954500000000004,0.00650275,2015-04-07,1447.61659103,0.0
395,4.13488272,0.00655146,0.0067,0.00649571,0.00657665,2015-04-08,628.34507654,0.0
396,13.21792099,0.0064,0.00668464,0.0063954500000000004,0.0065774100000000005,2015-04-09,2034.84806661,0.0
397,8.55534046,0.00644344,0.00665111,0.00640002,0.00649323,2015-04-10,1313.59180677,0.0
398,13.04596708,0.00612995,0.00651719,0.00612745,0.00644344,2015-04-11,2051.84605152,0.0
399,5.38053171,0.00618,0.0063,0.0061274400000000005,0.00614221,2015-04-12,869.75753345,0.0
400,8.5697967,0.00617501,0.0064,0.00617501,0.00618047,2015-04-13,1369.54673592,0.0
401,13.32200674,0.00636388,0.00636932,0.00607809,0.00617501,2015-04-14,2160.39999386,0.0
402,9.30083906,0.00612696,0.00636999,0.00603233,0.0063031400000000005,2015-04-15,1494.03756226,0.0
403,12.74919047,0.00621108,0.00629388,0.00603233,0.00613134,2015-04-16,2067.63244837,0.0
404,9.15288355,0.00636994,0.0063972000000000005,0.00607543,0.00612834,2015-04-17,1451.10071632,0.0
405,2.98445597,0.00630856,0.00636994,0.0061785500000000005,0.00629675,2015-04-18,476.4042052,0.0
406,17.63796469,0.0061984,0.00633999,0.00615001,0.00630856,2015-04-19,2838.93185978,0.0
407,9.35801598,0.0062592,0.00647498,0.00615101,0.00625967,2015-04-20,1481.03974271,0.0
408,5.15241083,0.0061465,0.00640498,0.00614371,0.00625694,2015-04-21,827.57745244,0.0
409,4.18303473,0.00625909,0.0062868,0.00601257,0.00610798,2015-04-22,672.97033302,0.25
410,9.6921526,0.0060919500000000005,0.0063,0.0060919500000000005,0.0062838600000000005,2015-04-23,1569.05034816,0.25
411,5.94276435,0.0062070400000000005,0.00627446,0.00607097,0.00609645,2015-04-24,962.31675481,0.25
412,7.03679776,0.00620594,0.00627131,0.00603929,0.00620495,2015-04-25,1151.38489384,0.5
413,7.916675,0.00602336,0.00629998,0.00598559,0.0061552,2015-04-26,1284.02410204,0.5
414,5.39839418,0.00604679,0.00614999,0.00602336,0.00602336,2015-04-27,888.78689552,0.5
415,15.35072301,0.00579158,0.00609763,0.005135,0.00603355,2015-04-28,2684.77200796,0.5
416,15.96826764,0.0060858200000000005,0.00615,0.0055000000000000005,0.00604202,2015-04-29,2750.90050741,0.5
417,24.31246634,0.00617992,0.00620654,0.00560304,0.0060852400000000004,2015-04-30,4066.32925304,0.5
418,11.64806383,0.00606716,0.00618,0.00595897,0.00607867,2015-05-01,1913.12008218,0.5
419,8.94554043,0.00600736,0.00616309,0.00600736,0.00605421,2015-05-02,1475.1412041,0.5
420,9.22657139,0.00590554,0.00616141,0.00586585,0.00600793,2015-05-03,1539.91707854,0.5
421,10.41885421,0.0058688,0.00605057,0.0058655800000000004,0.00590517,2015-05-04,1755.35182734,0.5
422,13.93419871,0.00591413,0.00600918,0.00583727,0.00587122,2015-05-05,2358.99337196,0.5
423,12.37203194,0.00605045,0.00605057,0.00561,0.0060060700000000005,2015-05-06,2100.82254285,0.5
424,9.58597487,0.00614566,0.00614566,0.0059727800000000004,0.00605045,2015-05-07,1588.24855797,0.5
425,7.62257496,0.0060955,0.00632199,0.00600079,0.00607245,2015-05-08,1243.9902466,0.5
426,20.02288845,0.00602452,0.0061887,0.00592023,0.00602014,2015-05-09,3323.22897331,0.5
427,6.46076277,0.0059344,0.00603854,0.00587012,0.00601708,2015-05-10,1084.5649087,0.5
428,12.9370651,0.00593001,0.0061394200000000005,0.00587892,0.00593445,2015-05-11,2162.716288,0.5
429,3.45232617,0.005971,0.006,0.00587892,0.00599971,2015-05-12,580.15896667,0.5
430,13.02414951,0.00600835,0.0061998800000000005,0.00590002,0.00597098,2015-05-13,2164.84370663,0.5
431,9.79495769,0.00612153,0.00618037,0.00594101,0.00613632,2015-05-14,1618.55317388,0.5
432,12.79164412,0.0060627,0.00614771,0.00598238,0.00604089,2015-05-15,2105.43144494,0.5
433,4.91415306,0.00619699,0.00619999,0.00606542,0.00606542,2015-05-16,799.11207709,0.5
434,20.72633603,0.0060837800000000004,0.00630187,0.0060459,0.00618,2015-05-17,3386.77350311,0.75
435,9.93513761,0.00615001,0.00620444,0.00607809,0.0060850900000000005,2015-05-18,1616.20125068,1.0
436,24.39707341,0.00630812,0.0063346900000000005,0.00607186,0.0062,2015-05-19,3973.12875787,1.0
437,9.1760135,0.00619179,0.0063114700000000004,0.00616022,0.0063100000000000005,2015-05-20,1471.85931648,1.0
438,7.97949874,0.0062341,0.00634773,0.00613113,0.00628069,2015-05-21,1282.38924407,1.0
439,59.50066501,0.00750003,0.00783897,0.00624523,0.00630632,2015-05-22,8212.32999465,0.5
440,25.32257518,0.00749,0.00787822,0.0072963,0.0075926000000000006,2015-05-23,3344.44808248,0.5
441,8.70787018,0.00757293,0.0076562,0.00749,0.00749,2015-05-24,1150.78335907,0.5
442,51.94416643,0.00745814,0.00960192,0.0074017,0.00761999,2015-05-25,6754.67733185,0.5
443,31.24506487,0.00764456,0.00769695,0.007425,0.007500000000000001,2015-05-26,4140.40249811,0.5
444,29.49161412,0.0077469,0.00794573,0.00759,0.0076443200000000005,2015-05-27,3815.26080466,0.5
445,8.4049364,0.00772,0.0078492,0.0077,0.0077469,2015-05-28,1087.4852576,0.5
446,16.45019811,0.00767999,0.007764350000000001,0.00761815,0.00772,2015-05-29,2143.14613612,0.5
447,12.34884655,0.0076959,0.0078428,0.0076500000000000005,0.00767999,2015-05-30,1602.45018609,0.75
448,15.82921532,0.00705002,0.00777727,0.00701123,0.0076959,2015-05-31,2135.94587425,1.0
449,5.67458636,0.00718,0.00732248,0.0070503300000000005,0.00705034,2015-06-01,789.55558771,1.0
450,13.75229617,0.0072900000000000005,0.00738329,0.0071797300000000005,0.0072,2015-06-02,1888.86928199,1.0
451,24.12718018,0.00759753,0.007618300000000001,0.00727754,0.0072900000000000005,2015-06-03,3253.54180002,1.0
452,11.18912737,0.00736101,0.00751761,0.00730554,0.0074763,2015-06-04,1511.98764215,1.0
453,6.7411601,0.0077911000000000005,0.00790251,0.00735744,0.0074339900000000006,2015-06-05,892.51142885,1.0
454,10.09918714,0.0077558900000000005,0.00793541,0.00770533,0.0077911000000000005,2015-06-06,1290.04941576,1.0
455,6.71829363,0.0077610100000000005,0.00780537,0.0076739,0.00780537,2015-06-07,870.56243062,1.0
456,15.95568397,0.00779144,0.00794569,0.007626,0.0077630400000000006,2015-06-08,2041.5189541,1.0
457,4.85209986,0.0078090600000000005,0.0079313,0.00779323,0.00785868,2015-06-09,616.70940746,1.0
458,8.6637637,0.0076475200000000005,0.0078598,0.0075460100000000006,0.00782445,2015-06-10,1125.75907341,1.0
459,8.63348763,0.007736020000000001,0.0078185,0.00756275,0.00764772,2015-06-11,1118.95360543,1.0
460,8.13058106,0.00778664,0.0079,0.00766321,0.00774133,2015-06-12,1045.00729687,1.0
461,15.69793178,0.00792037,0.00809,0.0076983400000000006,0.0078000000000000005,2015-06-13,1988.64070688,1.0
462,20.04132819,0.00851027,0.0089,0.00792512,0.00792512,2015-06-14,2348.81784492,1.0
463,33.15513428,0.00838002,0.0086791,0.00829,0.00851439,2015-06-15,3963.55997603,1.0
464,76.6631575,0.0115,0.01167105,0.00838129,0.0083813,2015-06-16,7666.62618028,1.0
465,140.75720901,0.0114054,0.012889920000000001,0.010971390000000001,0.0115,2015-06-17,11749.53287143,1.0
466,69.47139967,0.0123749,0.0128,0.01130023,0.011591540000000001,2015-06-18,5690.59750687,1.0
467,46.09423346,0.01138199,0.01265087,0.0108354,0.01237481,2015-06-19,4024.72350519,1.0
468,24.35659689,0.01237364,0.0125688,0.01118794,0.01138262,2015-06-20,2023.34754849,1.0
469,70.55043384,0.01239999,0.01278187,0.01130009,0.01237364,2015-06-21,5771.99968376,1.0
470,24.10113161,0.0120384,0.01238039,0.01192005,0.01221152,2015-06-22,1991.51509557,1.0
471,36.97576813,0.01218381,0.01244399,0.01194046,0.01212265,2015-06-23,3017.51881629,1.0
472,43.09731173,0.01154999,0.012353330000000001,0.01143277,0.01214073,2015-06-24,3581.2004372,1.0
473,28.05870841,0.01178537,0.01195699,0.01114,0.01162,2015-06-25,2416.59892981,1.0
474,9.59853739,0.011683250000000001,0.012,0.01159451,0.01177519,2015-06-26,814.78733115,1.0
475,32.27015019,0.01235113,0.012579980000000001,0.01168984,0.01176601,2015-06-27,2642.94880919,1.0
476,32.59410634,0.0124261,0.012610080000000001,0.01219861,0.01242,2015-06-28,2623.68341211,1.0
477,85.36028017,0.01459067,0.015023,0.01224999,0.01242611,2015-06-29,6116.69871706,1.0
478,123.6401585,0.01560141,0.01664269,0.014579990000000001,0.01467918,2015-06-30,7886.67534094,1.0
479,50.50233752,0.015307580000000001,0.01560141,0.01471309,0.01545821,2015-07-01,3292.9072849,1.0
480,30.75688353,0.01591105,0.0162535,0.015079490000000001,0.01530757,2015-07-02,1936.74597645,1.0
481,29.14074496,0.01631637,0.01639999,0.01581,0.01611499,2015-07-03,1802.21084087,0.75
482,37.8442616,0.01606505,0.0166999,0.0158,0.0163695,2015-07-04,2332.57885568,1.0
483,126.69283854,0.0182642,0.0182642,0.01531457,0.01606378,2015-07-05,7683.38052732,0.75
484,238.35889869,0.01982764,0.02110973,0.01724009,0.01810035,2015-07-06,12364.48183836,0.5
485,152.34111121,0.01955638,0.02059994,0.01864189,0.02015666,2015-07-07,7725.58222333,0.5
486,266.77903045,0.02365356,0.02409999,0.01948995,0.01982995,2015-07-08,12210.40367287,0.25
487,444.35924411,0.02832974,0.02998996,0.0225,0.02365425,2015-07-09,16614.63607432,0.0
488,1004.74911714,0.015580140000000001,0.032494300000000004,0.01384342,0.02832959,2015-07-10,45778.53661029,0.0
489,263.09070215,0.01478138,0.01708452,0.01252113,0.01579998,2015-07-11,17922.19424435,0.0
490,215.03725043,0.01683216,0.01832456,0.0145,0.01485389,2015-07-12,12884.11832436,0.0
491,183.97685773,0.016041200000000002,0.01702432,0.01464,0.01671802,2015-07-13,11533.53021976,0.0
492,65.96050461,0.01580067,0.016789000000000002,0.0153267,0.01604117,2015-07-14,4095.02622789,0.0
493,61.38692365,0.01459992,0.01611476,0.01403426,0.01580398,2015-07-15,3995.6509832,0.0
494,147.75581967,0.01311493,0.015095,0.012,0.0146,2015-07-16,11218.09375918,0.25
495,85.20899533,0.01333606,0.014237050000000001,0.01249568,0.01323385,2015-07-17,6362.33533973,0.25
496,55.34589378,0.01450362,0.0152,0.0132964,0.01358121,2015-07-18,3876.07723157,0.0
497,25.80607826,0.0137807,0.014693910000000001,0.01304696,0.014415,2015-07-19,1843.45383056,0.25
498,37.83941676,0.01416,0.0141903,0.01322811,0.013592710000000001,2015-07-20,2785.26886846,0.0
499,32.48183839,0.01364043,0.01438,0.01348601,0.01419692,2015-07-21,2340.37442558,0.25
500,31.79485362,0.0138935,0.014,0.01348601,0.01379564,2015-07-22,2306.51714867,0.25
501,28.04514452,0.01359455,0.013940000000000001,0.01353664,0.0138935,2015-07-23,2048.49488695,0.25
502,99.63831422,0.01595959,0.0165,0.01359463,0.013765330000000001,2015-07-24,6566.5515471,0.0
503,69.95969394,0.0162606,0.01715591,0.0156101,0.01595943,2015-07-25,4274.44680264,0.0
504,51.12445907,0.01592213,0.01635391,0.01506942,0.01626716,2015-07-26,3232.36621392,0.0
505,39.95352295,0.01594001,0.016236,0.01562467,0.01598937,2015-07-27,2489.04223937,0.0
